timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.45 ACP RIP,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-09-02 00:01,,1897,5493,,545,479,1890,446,,,,378,388,,,,,,554,5143,4382,,,1473,4255,404,5024,1866,,,1881,5252,375,4962,,1848,5495,388,,5644,5646,1716,,468,6367,,6574,1890,,351,,,344,1641,499,,7244
2026-09-02 00:11,452,1897,5493,,,479,1890,446,,,,378,388,,,,,,554,5143,4382,,,1473,4395,,5024,1866,,,1881,5252,375,,,1848,5495,388,,5644,5646,1716,,468,6367,,6574,1890,,351,,,344,1641,469,1994,7244
2026-09-02 00:21,452,,5568,,,,,461,,,504,,388,1680,471,,3467,,554,5143,4437,1320,387,1538,4395,434,5024,,384,391,,5447,,5027,,1848,5565,388,1754,5739,5646,,446,468,6367,1538,6574,,422,351,,4679,364,1641,499,1994,
2026-09-02 00:31,452,,5568,,,559,,461,,,604,,,1720,471,499,3467,2282,554,5143,4437,1345,387,,4535,434,5024,,384,391,,5447,375,5027,,1848,5565,388,1754,5739,5646,,446,468,6367,1538,6574,,422,351,,4744,364,1681,469,1994,
2026-09-02 00:41,452,,5568,218,,559,,476,,,604,,,1720,471,499,3467,2197,,5323,4437,1320,387,1473,4535,434,5024,,369,391,,5447,375,5027,,1883,5635,388,1754,5739,5646,,446,468,6367,1538,6574,,422,351,,4744,364,1641,529,1994,
2026-09-02 00:51,452,,5643,,,619,1925,476,,,,,,,511,499,3467,2282,554,5143,4437,1320,387,1473,4675,404,5134,,384,391,,5447,375,5092,,1848,5635,388,1754,5834,5646,,446,468,6367,1538,6574,1890,422,351,,4744,344,1681,529,1994,
2026-09-02 01:01,452,,5643,,,619,1925,461,,,504,,,1720,511,499,3467,2282,,5323,4437,1320,387,1538,4535,434,5134,,384,391,,5512,375,5092,,1883,5635,388,1754,5834,5646,,446,468,6367,1538,6574,1890,422,351,,4744,344,1681,529,1994,
2026-09-02 01:11,452,,5643,,,539,1925,461,,1325,,,,,511,479,3467,2282,554,5143,4437,1345,387,1538,4675,404,,,384,391,,5512,375,5092,,1883,5635,388,1754,5834,5646,,446,468,6367,1538,6574,1890,422,351,,4744,,,499,1994,
2026-09-02 01:21,452,,5643,,,,1925,461,,1325,,,,1720,471,499,3467,2282,554,5143,4437,1345,387,1538,4535,434,5189,,384,391,,5512,375,5092,,1883,5635,388,1754,5834,5646,,446,468,6367,1538,6574,1890,422,351,,4744,364,1681,499,1994,
2026-09-02 01:31,452,,5643,,,739,,461,,1325,524,,,,471,519,3467,2367,554,5143,4437,1295,387,1538,4535,464,5189,,384,391,,5512,,5027,,1883,5565,388,1754,5834,5721,1716,446,488,6367,1538,6574,,422,351,,4744,364,1681,499,1994,
2026-09-02 01:41,452,,5643,,,759,1925,476,,,544,,,1720,511,519,3467,,,5143,4437,1295,387,1668,4535,524,5244,,384,,,5512,375,5092,,1883,5635,388,1754,5834,5721,,446,488,6367,1538,6574,,422,351,,4744,364,1681,529,1994,
2026-09-02 01:51,452,,5643,,,759,,476,,,544,,388,1680,511,519,3467,2367,554,5143,4437,,387,1538,4535,614,5244,,384,391,,5512,375,5157,,1883,5635,388,1754,5834,5721,1716,446,488,6367,1538,6574,,442,351,,4809,364,1681,499,1994,
2026-09-02 02:01,452,,5643,,,739,1925,476,,1280,564,,,1720,471,519,3467,2282,,5143,4437,1320,387,1538,4535,464,5244,,384,391,,5512,375,5157,,,5635,388,1754,5834,5721,,446,488,6367,1538,6574,,442,351,,4809,364,1641,499,1994,
2026-09-02 02:11,452,,5643,,,779,1925,,,1280,564,,,1720,471,519,3467,2282,,5143,4437,1320,387,1538,4535,494,5244,,384,,,5512,375,5157,,,5635,388,1754,5834,5721,,446,488,6367,1538,6574,,442,351,,4809,364,1641,499,1994,
2026-09-02 02:21,,,5643,,,799,1925,476,,1325,644,,,1680,471,519,3467,2282,,5323,4437,1370,387,1538,4535,524,5244,,384,391,,5512,375,5157,,1883,5635,388,1754,5834,5721,,,488,6367,1538,6574,,442,351,,4809,364,1641,499,1994,
2026-09-02 02:31,,,5643,,,799,1925,461,,1370,664,,,1720,471,499,3467,2367,,,4492,1320,387,1538,4535,434,5244,,384,376,,5512,375,5027,,1883,5635,388,1754,5834,5796,1716,446,488,6367,1538,6574,,422,351,,4809,344,1681,559,1994,7244
2026-09-02 02:41,452,,5643,,,799,1890,461,,1280,664,,,1680,471,499,3467,2367,554,5323,4492,,387,1668,4535,614,5244,,384,376,,5512,375,5027,,,5635,388,1754,5834,5796,,,468,6367,1538,6574,,422,351,,4809,344,1681,619,1994,
2026-09-02 02:51,452,,5643,,,759,,461,,1280,604,,,1680,431,519,3467,2367,,5323,4492,1345,387,1538,4535,704,5244,,384,391,,5512,,4962,,1883,5635,388,1754,5834,5796,,446,,6367,1538,6574,,,351,,4809,,1641,529,,7244
2026-09-02 03:01,452,,5643,,,799,,476,,1280,564,,,1680,431,519,3467,2452,,5323,4492,1345,,1538,4535,704,5244,,384,,,5512,,4962,,1883,5635,388,1754,,,,446,488,6367,1538,6574,,442,351,,4874,364,1641,529,1994,7244
2026-09-02 03:11,,,5718,,,859,,476,,1325,524,,388,1680,511,519,3367,2367,554,5323,4492,1345,387,1603,4395,704,5244,,369,376,,5512,375,,,1848,5635,388,1754,5929,5871,,446,468,6367,1538,6574,,442,351,,4874,364,1681,589,1994,7389
2026-09-02 03:12,,,5718,,,859,,476,,1325,524,,388,1680,511,519,3367,2367,554,5323,4492,1345,387,1603,4395,584,5244,,369,376,,5512,375,,,1848,5635,388,1754,5929,5871,,446,468,6367,1538,6574,,442,351,,4874,364,1681,559,1994,7244
2026-09-02 03:21,,,5718,,,899,,461,,,,,,1680,471,519,3467,2452,554,,4492,1320,387,1603,4395,584,5189,,369,391,,5447,375,5027,,1883,5635,388,1754,5929,5871,,,468,6367,1538,6574,,442,351,,4874,364,1681,559,1994,7244
2026-09-02 03:31,,,5718,,,919,,461,,1370,,,388,1680,471,519,3467,2367,,5503,4547,1320,387,1538,4535,464,5244,,384,376,,5447,375,5157,,1883,5635,388,,5929,5871,,,488,6367,1538,6574,,442,351,,4874,364,1681,559,1994,7244
2026-09-02 03:41,,,5643,,,919,,461,,1280,,,388,,471,519,3467,2367,,5503,4547,1345,387,1538,4395,494,5189,,,376,,5512,,4962,,1848,5635,388,1754,5929,5871,,446,488,6367,1538,6574,,442,351,,4874,,1641,529,1994,7244
2026-09-02 03:51,,,5718,,,959,,461,,1325,504,,388,1720,471,519,3467,2452,554,5683,4547,1345,387,1603,4535,464,5189,,384,361,,5512,,5157,,1848,5635,388,1754,5929,5871,,,468,6367,1538,6694,,442,351,,4874,344,1681,499,1994,7244
2026-09-02 04:01,,,5643,,,959,1890,461,,1325,504,,388,1720,471,519,3467,2452,554,5683,4547,1345,387,1538,4535,464,5189,,384,361,,5512,,5157,,1848,5635,388,1754,5929,5871,,,468,6367,1538,6694,,442,351,,4874,344,1681,529,1994,
2026-09-02 04:11,452,,5718,,,979,,461,,1370,504,,,1720,,519,3467,2367,554,5503,4492,1320,387,1603,4395,464,5189,,384,376,,5447,390,5222,,1848,5565,388,,5929,5871,,446,468,6367,1538,6694,,422,351,,4874,344,1681,589,1994,7244
2026-09-02 04:21,452,,5568,,,1019,,476,,1280,504,,,1720,431,519,3467,2367,554,,4492,1320,387,1538,4395,434,5189,,369,376,,5447,375,5287,,,,388,,5929,5871,,446,,6367,1538,6694,,,351,,4874,,1641,619,1994,7244
2026-09-02 04:31,452,,5568,,,1019,,461,,,644,,,,,519,3367,2367,554,5143,4492,1320,387,1603,4395,434,5244,,384,376,,5512,390,5092,,1848,5565,388,1754,5929,5871,1716,446,468,6367,1538,6694,,422,351,,4874,364,1641,559,1994,
2026-09-02 04:41,452,,5643,,,999,1890,,,,504,,,1680,511,519,3367,2367,,5143,4492,1345,387,1538,4535,404,5244,,384,376,,5512,375,5287,,1848,5635,388,1754,5929,5871,1716,446,468,6367,1538,6694,,,351,,4874,344,1681,529,1994,
2026-09-02 04:51,452,,5793,,545,979,,461,,,,,,,511,519,3467,2367,,5143,4547,1345,387,1538,4395,434,5189,,384,,,5447,375,5222,,1848,5635,388,,5929,5871,1716,446,468,6467,1498,6574,,442,351,,4874,344,,619,1994,
2026-09-02 05:01,452,,5643,,,1019,,461,,,544,,,,511,519,3467,2367,,5143,4547,1320,,1603,4395,434,5189,,384,391,,5447,375,5222,,1848,5635,388,,5929,5871,1716,446,468,6467,1498,6574,,442,351,,4874,344,,529,1994,7244
2026-09-02 05:11,452,,5718,,,659,,461,,,584,,388,1720,511,519,3467,2367,,,4492,1345,387,1473,4535,434,5189,,369,361,,5447,375,5222,,1848,5635,388,,5929,5871,1716,446,468,6467,1498,6574,,422,351,,4874,344,,529,1994,7244
2026-09-02 05:21,452,,5568,,,659,1925,461,,,584,,388,1720,511,519,3367,2367,,5323,4492,1345,387,,4395,434,5189,,384,376,,5447,,5222,,1848,5635,388,1754,5929,5871,,446,468,6467,1538,6574,,422,351,,4874,364,1641,499,1994,
2026-09-02 05:31,,,5568,,,979,,476,,,544,,,1680,471,519,3467,2197,554,5323,4437,1320,387,1603,4395,434,5134,,384,361,,5382,390,5352,,1883,5565,388,,5929,5871,1716,446,488,6467,1538,6574,,442,351,,4809,364,1681,559,1994,
2026-09-02 05:41,452,,5568,,590,979,1925,476,,,544,,,,471,519,3467,,554,5143,4492,1345,387,1538,4395,434,5189,,384,376,,5382,390,5287,,1848,5635,388,1754,5929,5796,,446,488,6467,1538,,,422,351,,4809,344,1641,559,,7244
2026-09-02 05:51,452,,5493,,,979,,476,,1415,564,,,,471,519,3367,2197,554,5323,4492,1345,387,,4395,434,5134,,384,391,,5382,375,4962,,,5635,388,1754,5929,5796,1716,,488,6467,1498,6574,,,351,,4744,364,1641,619,,7389
2026-09-02 06:01,452,,5493,,,1059,1890,446,,,584,,388,,511,519,3367,,,,4437,1345,387,1473,4535,434,5079,,369,361,,5317,390,4962,,1883,5565,388,1754,5834,5721,,446,488,6467,1538,,,422,351,,4679,344,1641,529,,7244
2026-09-02 06:11,452,,,,590,1039,,,,,484,,,1680,511,519,3367,,554,5683,4382,1345,387,,4535,524,5079,,369,,,5317,390,,,1848,5495,388,1754,5834,5721,,446,468,6467,1538,,,,351,,4679,344,1641,559,,7244
2026-09-02 06:21,,,,,590,1099,1925,461,,,504,,388,1680,471,519,3367,2452,554,5683,,1345,387,1473,4395,524,,,369,391,,5382,390,5352,,1848,,388,1754,5644,5646,,446,488,6467,1538,,,422,351,,4614,344,1641,499,1994,
2026-09-02 06:31,452,,,208,545,1059,1890,461,,,,,,1680,431,519,,2367,,,,1345,387,,4395,434,4914,,369,391,,5187,390,5547,,1848,5425,388,1754,5644,5646,1681,,488,6367,1538,,,422,351,,4549,344,1681,469,,
2026-09-02 06:41,452,,,,,1059,1890,,,,,,,1720,431,519,3467,2367,554,,,1320,387,,4395,434,,,384,361,,5252,375,5027,,1848,5425,388,1754,5549,5571,1681,446,488,6367,1538,6334,,,,1606,4484,,1641,,,
2026-09-02 06:51,437,,,,545,1119,,476,,1280,,,,1680,431,519,3367,2367,554,5503,,1320,387,,4395,464,,,369,,,5122,,,,1813,5355,,1754,,5496,,,468,6367,1538,,,422,351,,4484,,1641,499,,
2026-09-02 07:01,,,,213,,1119,1925,476,,1280,,,,,431,519,3367,2197,554,5503,4272,1320,387,,4535,464,,,384,,,,375,5092,,1813,,388,1754,,,1681,446,468,6367,1538,,1850,,351,1606,4484,,1601,469,,
2026-09-02 07:11,437,1827,5343,213,,1059,1925,476,,1280,,,,,,519,3367,2197,,5503,,1345,387,1473,4395,434,,,384,376,,,,4832,,1883,5355,,1754,5454,,,431,488,6367,1538,,,422,351,1606,4419,364,1681,469,,
2026-09-02 07:21,452,,,,,1059,1890,476,,,504,,,1680,471,519,3367,2197,554,5863,,1370,387,1538,4395,464,,,369,,,,,4832,,1848,,388,1754,,,1681,,468,6367,1538,,,,351,1606,4419,364,1601,499,1994,
2026-09-02 07:31,437,,,208,590,1059,1925,476,,1280,,,388,1680,471,519,3467,2197,554,5143,,,387,,4535,464,,,384,391,,,,,,1813,,,1709,,,1681,446,468,6367,1538,,,422,351,1606,4354,,1681,469,1924,
2026-09-02 07:41,452,,,,590,979,1855,446,,,484,,,1640,431,519,3467,2282,554,5503,,1370,387,,4535,464,,,369,361,,,375,,,1848,,388,1709,,,1681,446,488,6267,1538,,,422,351,,4354,344,1681,469,1994,
2026-09-02 07:51,452,,,213,,899,1890,446,,1280,484,,388,1640,431,519,3367,,554,5143,,1370,372,1538,4535,434,,,384,376,,,375,4897,,1848,,,1754,,,,431,468,6267,1538,,1850,,351,1606,4354,344,1641,,1924,
2026-09-02 08:01,452,,,213,,899,1925,461,,,484,,,1640,,519,,2282,,5143,4327,1370,387,1473,4395,434,,,384,376,,,390,5222,,1813,5355,388,,,,1681,446,468,6267,1538,,,442,351,,4354,344,1641,,,
2026-09-02 08:11,452,,,,545,779,1890,446,,1235,484,,,1640,431,519,3367,2282,,4963,,1370,372,1473,4395,434,,,384,391,,,375,4897,,1848,,388,1709,,,,446,488,6267,1538,,,,351,,4354,,1681,469,1924,
2026-09-02 08:21,452,,,208,545,639,1855,446,,,484,,,,431,519,,2197,,,,1370,387,1473,4395,434,,,384,391,,,,4897,,1813,,388,,,,1681,446,488,6267,1538,,,422,351,1606,4354,344,1681,,,
2026-09-02 08:31,452,,,208,545,859,1855,461,,1325,,,388,1680,511,519,3367,2282,,5503,,1370,387,1538,4395,404,,,384,391,,,390,,,1848,,388,1754,,,1681,,468,6267,1538,,,422,351,1606,4354,364,1681,499,,
2026-09-02 08:41,452,,,213,545,859,1890,461,,1280,484,,,1640,511,519,3367,2197,554,5323,,,387,1538,4395,404,,,384,391,,,390,,,1848,,388,,,,1681,446,468,6267,1538,,,422,351,1606,4354,364,1681,499,,
2026-09-02 08:51,,,,213,545,779,1855,461,,,484,,388,1680,471,519,3367,,,,,1370,372,,4535,434,,,384,391,,,390,,,1848,,388,1754,,,1681,446,488,6267,1538,,,422,351,1606,,364,1681,529,1924,
2026-09-02 09:01,452,,,213,545,799,1890,461,,,484,,,1640,471,519,3367,2197,554,4963,,,387,,4395,434,,,384,391,,,390,,,1848,,388,1709,,,1681,446,488,6267,1538,,,442,351,1606,4354,344,1681,589,,
2026-09-02 09:11,452,,,213,545,719,1925,461,,1325,484,,,1680,511,519,3367,2367,554,5323,,1370,387,,4535,434,,,384,391,,,375,,,1848,,388,1754,,,,446,488,6267,1538,,,422,351,1606,4354,364,1681,559,,
2026-09-02 09:21,,1862,,,,719,1890,476,,1325,504,,,1680,511,519,3367,2367,554,5143,,1370,372,1603,4535,434,,,384,391,,,375,,,1883,,388,1754,,,1681,446,488,,1538,,1850,442,351,1606,4354,344,1681,529,,
2026-09-02 09:31,467,,,,590,719,1890,446,,1325,,,388,1680,511,519,3367,,,5143,,1370,387,1603,4395,434,,,384,391,,,375,5222,,1848,,388,1754,,,,,468,6267,1538,,,422,,1606,4289,,1681,529,,
2026-09-02 09:41,,,,,545,899,,461,,1280,484,,388,,471,519,3467,2197,554,5143,,1370,387,1603,4535,374,,,384,391,,,375,4897,,1883,,388,,,,1716,446,468,6267,1538,,,422,351,,4354,364,1641,,1994,
2026-09-02 09:51,,,,,545,839,1890,461,,1280,,,388,1680,471,519,3467,2197,,5143,,1370,387,1603,4535,374,,,384,391,,,375,,,1883,,388,1754,,,1716,446,468,,1538,,,422,351,,4354,364,1641,499,1994,
2026-09-02 10:01,452,1862,,,,839,1925,461,,,,,388,1680,431,519,3467,2197,,5143,4272,1370,387,1538,4535,404,,,384,391,,,375,,,1848,5355,388,,,,1716,,468,6267,1538,,1850,422,351,1606,4354,344,1641,499,1994,
2026-09-02 10:11,467,1862,,,,839,1890,461,,1280,,,388,1680,,519,3367,2197,554,5143,4327,1370,387,1538,4535,374,,,384,391,,,390,,,1848,,388,1754,,,1716,446,468,6267,1538,,,422,351,1606,4354,364,1681,499,1994,
2026-09-02 10:21,452,,,,,899,1890,461,,1280,484,,388,,471,519,3467,,,5143,4327,1370,387,1473,4535,404,,,384,391,,,375,,,1883,,388,,,,1716,446,468,6267,1538,,,422,351,1606,,364,1641,559,1994,
