timestamp,.300BLK_3,.300BLK_4,.300BLK_5,.357 Magnum 9号霰射&#34;鼠弹&#34;,.357 Magnum FMJ,.357 Magnum JHP,.45 ACP AP,.45 ACP FMJ,.50 AE FMJ,.50 AE JHP,12 Gauge 8.5毫米鹿弹,12 Gauge 箭形弹,12 Gauge 龙息弹,12 Gauge独头 AP-20,12 Gauge独头 FTX,12.7x55mm PD12双头弹,12.7x55mm PS12,12.7x55mm PS12A,12.7x55mm PS12B,4.6x30mm AP SX,4.6x30mm FMJ SX,4.6x30mm Subsonic SX,45-70 Govt FMJ,45-70 Govt FTX,45-70 Govt RN,5.45x39mm BS,5.45x39mm BT,5.45x39mm PS,5.56x45mm M855,5.56x45mm M855A1,5.56x45mm M995,5.7x28mm L191,5.7x28mm R37.F,5.7x28mm SS190,5.7x28mm SS193,5.8x42mm DBP10,5.8x42mm DVC12,5.8x42mm DVP88,6.8x51mm FMJ,6.8x51mm Hybrid,7.62x39mm AP,7.62x39mm BP,7.62x39mm PS,7.62x51mm BPZ,7.62x51mm M62,7.62x51mm M80,7.62x54R BT,7.62x54R LPS,7.62x54R T46M,9x19mm AP6.3,9x19mm PBP,9x19mm RIP,9x39mm BP,9x39mm SP5,9x39mm SP6,玻纤柳叶箭矢,碳纤维刺骨箭矢,碳纤维穿甲箭矢
2026-08-09 13:16,,1897,,283,545,439,1960,611,1235,664,383,538,1920,591,,3767,2877,904,4783,3942,,492,1343,3695,734,4529,,549,541,,,555,657,4637,1893,2093,4935,568,2114,,,1821,611,648,,1178,,2090,662,486,,748,,644,1961,799,1994,
2026-08-09 13:21,,1897,4743,283,545,,1960,611,1280,,378,538,1960,591,,3767,2877,904,4783,3942,,492,1343,3695,734,4529,,549,541,1881,,555,657,4637,1893,2093,4935,568,2159,,,1821,611,648,,1178,,2090,662,501,,758,,644,1961,799,1994,
2026-08-09 13:26,,1897,4743,283,545,,1960,611,1280,644,378,538,1960,591,,3767,2962,904,4783,3942,,492,1343,3695,734,4529,,549,541,1881,,555,657,4637,1893,2093,4935,568,2159,,,1821,611,648,,1178,,2090,662,501,,758,,644,1961,799,1994,
2026-08-09 13:31,,1897,4743,283,545,439,1960,611,1235,644,383,538,1960,591,,3867,2962,904,4963,3942,,492,1343,3695,734,4529,,549,541,1881,,555,657,4637,1893,2128,4935,568,2159,5074,,1821,611,668,5967,1178,,2130,662,501,,758,,644,1961,799,1994,
2026-08-09 13:36,,1897,4743,283,545,439,1960,611,1235,644,383,538,1960,591,,3867,2962,904,4963,3942,,492,1343,3695,734,4529,,549,541,1881,,555,657,4637,1893,2128,4935,568,2159,5074,,1821,611,668,5967,1178,,2130,662,501,,758,,644,1961,799,1994,
2026-08-09 13:41,,1897,4743,283,545,439,1960,611,1235,,383,538,1960,,,3867,2877,904,4963,3942,,492,1343,3555,734,4584,,549,541,,,570,657,4702,1893,2128,4935,568,2159,5074,4821,1821,611,668,5967,1178,,2130,662,501,,758,,644,1961,799,1994,
2026-08-09 13:46,,1897,4743,283,545,439,1960,611,1190,664,383,538,1960,631,,3867,2877,904,4963,3942,,492,1408,3555,734,4584,,549,541,,,570,657,4702,1893,2128,4935,568,2159,5074,4821,1821,611,668,5967,1178,,2130,662,501,,758,,644,1961,799,1994,
2026-08-09 13:51,,1897,4743,283,,,1995,611,1190,644,383,538,1960,631,,3967,2877,904,,3942,,492,1343,3695,,4584,,564,556,1881,,570,657,4702,1893,2128,4935,568,,5074,4821,1821,611,668,5967,1178,5734,2130,662,501,,758,,644,2001,799,1994,
2026-08-09 13:56,,1897,4743,283,,,1995,611,1235,644,383,538,1960,631,,3967,2877,904,,3942,,492,1343,3695,764,4584,,564,556,1881,,570,657,4702,1893,2128,4935,568,2159,5074,4821,1821,611,668,5967,1178,5734,2130,662,501,,758,,644,2001,799,1994,
2026-08-09 14:01,,1897,4818,283,545,,1995,611,1235,,383,538,1960,631,,3967,2962,904,4963,3942,1445,492,,3555,734,4584,,564,556,1911,,570,,4702,1893,2163,5005,568,2159,5169,,1821,611,668,5967,1218,5734,2170,662,501,,758,,644,2001,799,1994,6374
2026-08-09 14:06,,1897,4818,283,545,,1995,611,1280,664,383,538,1960,631,,3967,2962,904,4963,3942,1445,492,1408,3555,734,4584,,564,556,1911,,570,,4702,1893,2163,5005,568,2204,5169,,1821,611,668,5967,1218,5734,2170,662,501,,758,,644,2001,799,1994,6374
2026-08-09 14:11,,1932,4818,283,545,,1995,611,1280,644,383,538,1960,631,,3967,2962,904,4963,3997,1445,492,1408,3555,734,4639,,564,556,1911,,570,,4767,1893,2163,5005,568,2204,5169,4821,1821,611,,5967,1218,5854,2170,662,501,,758,,644,2001,799,1994,6519
2026-08-09 14:16,,1932,4818,283,545,,1995,611,1280,644,383,538,1960,631,,3967,2962,904,4963,3997,1445,492,1408,3555,734,4639,,564,556,1911,,570,,4767,1893,2163,5005,568,2204,5169,4821,1821,611,668,5967,1218,5854,2170,662,501,,758,,644,2001,799,1994,6519
2026-08-09 14:21,,1932,4818,283,545,,1995,611,1280,,383,538,1960,631,,3967,2962,904,4963,3997,1445,507,1408,3555,734,4639,,564,556,1911,,570,,4767,1893,2163,5005,568,2204,5169,4821,1821,626,668,5967,1218,5854,2170,662,501,,758,,644,2001,799,1994,6809
2026-08-09 14:26,,1932,4818,283,545,,1995,611,1235,664,383,538,1960,631,,3967,2962,904,4963,3997,1445,507,1343,3555,764,4639,,564,556,1911,,570,,4767,1893,2163,5005,568,2204,5169,4821,1821,626,668,5967,1218,5854,2170,662,501,,758,,644,2001,799,1994,6809
2026-08-09 14:31,,1932,4818,283,545,,1995,626,1235,664,388,538,2000,631,,3967,2877,904,4963,3997,1445,507,1278,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,568,2204,5169,,1856,626,668,6067,1218,5854,2170,662,501,,758,,644,2001,799,1994,6954
2026-08-09 14:36,,1932,4818,283,545,,1995,626,1280,664,388,538,2000,631,,3967,2877,904,4963,3997,1445,507,1278,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,568,2204,5169,,1856,626,668,6067,1218,5854,2170,662,501,,758,,644,2001,799,1994,6954
2026-08-09 14:41,,1932,4818,283,,,2030,626,1235,664,388,538,2000,631,,3967,2877,904,4963,3997,1470,507,,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2170,662,501,,758,,644,2001,799,1994,7099
2026-08-09 14:46,,1932,4818,283,,,2030,626,1235,664,388,538,2000,631,,3967,2962,904,4963,3997,1470,507,1343,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2170,682,501,,758,,644,2001,799,1994,7099
2026-08-09 14:51,,1932,4818,288,545,,2030,626,1235,664,388,538,2000,631,,3967,2877,904,5143,4052,1495,507,1343,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,501,,758,,644,2001,799,,7099
2026-08-09 14:56,,1932,4818,288,545,,2030,626,1190,664,388,538,2000,631,,3967,2877,904,5143,4052,1495,507,1343,3695,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,501,,758,,664,2001,799,,7099
2026-08-09 15:01,,1932,4818,288,,,2065,626,1190,664,388,553,2000,631,,3967,2877,904,5143,4052,1495,507,1343,3555,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,501,,758,4679,664,2001,799,,7099
2026-08-09 15:06,,1932,4818,288,,,2065,626,1280,664,388,553,2000,631,,3967,2877,904,5143,4052,1495,507,1343,3555,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,501,,758,4679,664,2001,799,,7099
2026-08-09 15:11,,1932,4818,288,545,,2065,626,1280,644,388,553,2000,631,,3967,2877,904,4963,4052,1495,507,,3695,734,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,,6067,1218,5854,,682,486,,758,4744,664,2001,799,,7099
2026-08-09 15:16,,1932,4818,288,545,,2065,626,1280,644,388,553,2000,631,,3967,2877,904,4963,4052,1495,507,1408,3695,734,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4744,664,2001,799,,7099
2026-08-09 15:21,,1932,4818,288,545,,2065,626,1280,644,388,553,2000,631,,3967,2877,904,4963,4052,1495,507,1408,3555,704,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2001,799,,7099
2026-08-09 15:26,,1932,4818,288,545,,2065,626,1235,644,388,553,2000,631,,3967,2877,904,4963,4052,1495,507,1343,3555,704,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2001,799,,7099
2026-08-09 15:31,,1967,4818,288,545,,2100,626,1235,,383,553,2000,631,,3967,2877,904,4963,4052,1495,507,1343,3555,,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2001,799,,6954
2026-08-09 15:36,,1967,4818,288,545,,2100,626,1190,664,383,553,2000,631,,3967,2877,904,4963,4052,1495,507,1408,3555,764,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2001,799,,6954
2026-08-09 15:41,,1967,4818,288,545,459,2100,626,1190,624,388,553,2000,631,,3967,2877,904,,4052,1495,507,1408,3555,734,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,,6067,1218,5854,,682,486,,758,4809,664,2001,799,,7099
2026-08-09 15:46,,1967,4818,288,545,459,2100,626,1280,624,388,553,2000,631,,3967,2877,904,,4052,1495,507,1343,3555,734,4639,,564,556,1911,4862,570,,4767,1893,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2001,799,,7099
2026-08-09 15:51,,1967,4818,288,545,,2100,626,1280,644,388,538,2040,631,,3967,2877,904,4963,4052,1520,507,1343,3555,734,4639,,564,556,1911,4862,,,4767,1923,2163,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2041,799,,7099
2026-08-09 15:56,,1967,4818,288,545,,2100,626,1280,644,388,538,2040,631,,3967,2877,904,4963,4052,1520,507,1343,3555,764,4639,,564,556,1911,4862,585,,4767,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2041,799,,7099
2026-08-09 16:01,,1967,4818,288,545,,2100,626,1280,644,388,538,2040,631,,3967,2877,904,4963,4052,1520,507,1343,3555,764,4639,,564,556,1911,4862,585,,4767,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2041,799,,7099
2026-08-09 16:06,,1967,4818,288,545,,2100,626,1235,624,388,553,2040,631,,3967,2962,904,4963,4052,1520,507,1408,3695,764,4639,,564,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,682,486,,758,4809,664,2041,799,,7099
2026-08-09 16:11,,1967,4818,283,545,,2100,626,1235,624,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3555,764,4639,,564,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,662,486,,758,4809,664,2041,799,,7099
2026-08-09 16:16,,1967,4818,283,545,,2100,626,1235,624,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3555,764,4639,,564,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,662,486,,758,4809,664,2041,799,,7099
2026-08-09 16:21,,1967,4818,283,545,,2100,626,1235,624,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3555,,4639,,564,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1856,626,668,6067,1218,5854,2210,662,486,,758,4809,664,2041,799,,7099
2026-08-09 16:26,,1967,4818,283,545,,2100,626,1235,604,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3695,734,4639,,564,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,664,2041,799,,7099
2026-08-09 16:31,,,4818,283,545,,2100,641,1190,644,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3555,734,4639,,564,571,1911,4862,585,,4962,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,664,2041,799,,7099
2026-08-09 16:36,,1967,4818,283,545,,2100,641,1190,644,388,553,2040,631,,3967,2877,904,4963,4052,1520,507,1408,3555,764,4639,,564,571,1911,4862,585,,4962,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 16:41,,1967,4818,288,545,,2100,641,1145,644,383,553,2040,591,,3967,2962,904,4963,4052,1520,507,1408,3555,764,4639,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,,,668,6067,1218,5854,,662,486,,758,4809,644,2041,799,,7099
2026-08-09 16:46,,1967,4818,288,545,,2100,641,1145,644,383,553,2040,591,,3967,2962,904,4963,4052,1520,507,1343,3555,764,4639,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 16:51,,1967,4818,283,545,,2100,641,1145,644,,553,2040,,,3967,2962,904,4963,4052,1520,507,1343,3555,764,4584,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,6954
2026-08-09 16:56,,1967,4818,283,545,,2100,641,1145,644,,553,2040,631,,3967,2962,904,4963,4052,1520,507,1343,3555,764,4584,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,6954
2026-08-09 17:01,,1967,4818,283,545,,2100,641,1145,644,,553,2040,591,,3967,2877,904,4963,4052,1520,507,1343,3555,764,4584,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,1891,,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:06,,1967,4818,283,545,,2100,641,1145,644,,553,2040,591,,3967,2877,904,4963,4052,1520,507,1343,3555,764,4584,,579,571,1911,4862,585,,4897,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:11,,1967,4818,283,545,439,2100,641,,624,,553,2040,591,,3967,2877,904,4963,4052,1495,507,1343,3555,764,4584,,579,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:16,,1967,4818,283,545,439,2100,641,1190,624,,553,2040,591,,3967,2877,904,4963,4052,1495,507,1343,3555,734,4584,,579,571,1911,4862,585,,4832,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2210,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:21,,1967,4818,283,545,,2100,641,1235,644,,553,2040,591,,3867,2877,904,4963,3997,1520,507,1278,3555,734,4584,,579,571,1911,4862,585,,4767,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2170,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:26,,1967,4818,283,545,,2100,641,1235,644,,553,2040,591,,3867,2877,904,4963,3997,1520,507,1278,3555,734,4584,,579,571,1911,4862,585,,4767,1923,2198,5005,583,2204,5264,4896,1891,626,668,6067,1218,5854,2170,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:31,,1967,4818,283,545,,2100,641,1235,604,,553,2040,,,3867,2877,904,4963,3997,1520,507,1278,3555,734,4584,,579,571,1911,4862,585,,4702,1923,2163,4935,583,2204,5264,4896,1891,626,668,6067,1218,5854,2170,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:36,,1967,4818,283,545,,2100,641,1235,604,,553,2040,591,,3867,2877,904,4963,3997,1520,507,1343,3555,734,4584,,579,571,1911,4862,585,,4702,1923,2163,4935,583,2159,5264,4896,1891,626,668,6067,1218,5854,2170,662,486,,758,4809,644,2041,799,,7099
2026-08-09 17:41,,1967,4818,283,545,,2100,,1190,644,,553,2040,631,,3867,2877,904,4963,3997,1520,507,1278,3555,734,4584,,579,571,1911,4862,585,,4637,1893,2163,4935,583,2159,5264,4896,1891,626,668,6067,1218,5854,2130,642,486,,758,4744,644,2041,799,,6954
2026-08-09 17:46,,1967,4818,283,545,,2100,641,1190,644,,553,2040,631,,3867,2877,904,4963,3997,1520,507,1278,3555,764,4584,,579,571,1911,4862,585,,4637,1893,2163,4935,583,2159,5264,4896,1891,626,668,6067,1218,5854,2130,642,486,,758,4744,644,2041,799,,6954
2026-08-09 17:51,,1967,4818,283,545,,2100,641,1190,644,378,553,2040,631,,3867,2877,904,4963,3997,1495,507,1278,,764,4584,,579,571,1911,4862,585,,,1893,2163,4935,583,2159,5264,4896,1891,626,668,6067,1218,5854,2130,642,486,,758,4744,644,2041,799,,6954
2026-08-09 17:56,,1967,4818,283,545,,2100,641,1190,644,378,553,2040,631,,3767,2877,904,4963,3997,1495,507,1278,,764,4584,,579,571,1911,4862,585,,,1893,2128,4935,583,2159,5264,4896,1891,626,668,6067,1218,5854,2130,642,486,,758,4744,624,2041,799,,6954
2026-08-09 18:01,617,1967,4743,283,545,,2100,641,1190,644,378,553,,631,,3767,2877,904,,3997,1495,507,1213,3415,764,4584,,579,571,1911,,585,,,1893,2128,4935,583,2159,5169,4896,1891,626,668,6067,1218,5854,2130,642,486,,758,4744,624,2041,799,,6954
2026-08-09 18:06,617,1967,4743,283,545,,2100,641,1145,644,378,553,2040,631,,3767,2792,904,,3997,1495,507,1213,3415,764,4584,,579,571,1911,,585,,,1893,2093,4935,583,2114,5169,4896,1891,641,668,6067,1218,5854,2130,642,486,,758,4744,624,2001,799,,6954
2026-08-09 18:11,617,1967,4743,283,545,,2100,641,1145,624,378,553,2040,631,,3767,2707,904,4963,3997,1495,507,1213,3555,764,4529,,579,571,1911,,585,,,1893,2058,4935,583,2069,5169,,1891,641,668,6067,1218,,2090,642,486,,758,4744,604,1961,799,1994,6954
2026-08-09 18:16,617,1967,4743,283,545,,2100,641,1145,624,378,553,2040,631,,3767,2707,904,4963,3997,1495,507,1213,3555,764,4529,,579,571,1911,,585,,,1893,2058,4935,583,2069,5169,,1891,641,668,6067,1218,,2090,642,486,,758,4744,604,1961,799,1994,6954
2026-08-09 18:21,617,1967,,283,,,2065,641,1145,644,378,553,2040,631,,3767,2707,904,,3942,1495,507,1213,3415,734,4529,,579,571,1911,,585,,,1893,2058,4935,583,2069,5169,4821,1891,641,668,6067,1218,5734,2050,642,486,1666,758,4744,,1921,799,1994,6809
2026-08-09 18:26,617,1967,,283,,,2065,641,1145,644,378,553,2040,591,,3767,2707,904,,3942,1495,507,1213,3415,734,4529,,579,571,1911,,585,,,1893,2058,4935,583,2069,5169,4821,1891,641,668,6067,1218,5734,2050,642,486,1666,758,4744,624,1921,799,1994,6809
2026-08-09 18:31,632,1967,4743,283,,,2065,641,1145,,378,553,2000,591,,3767,2707,904,,3942,1495,507,1278,3555,704,4529,,579,571,1911,,585,,,1893,2023,4865,583,2069,5169,,1891,641,668,6067,1218,,2050,622,,1666,758,4744,624,1961,799,1994,6809
2026-08-09 18:36,632,1967,4743,283,,,2065,641,1145,644,378,553,2000,591,,3767,2707,904,,3942,1495,507,1278,3555,704,4529,,579,571,1911,,585,,,1893,2023,4865,583,2069,5169,,1891,641,668,6067,1218,,2050,622,486,1666,758,4744,624,1961,799,1994,6809
2026-08-09 18:41,632,1967,4743,283,,,2065,641,1145,664,378,553,2000,591,,3767,2707,904,,3942,1495,507,1278,3555,704,4529,,579,571,1911,,585,,,1893,2023,4865,583,2069,5169,,1891,641,668,6067,1218,,2050,622,486,1666,758,4744,624,1961,799,1994,6809
2026-08-09 18:46,632,1967,,283,545,,2065,641,1145,664,378,553,2000,591,,3767,2622,904,,3887,1470,507,1213,3555,704,,,579,571,1911,,585,,,1893,2023,4865,583,2024,5169,4821,1891,641,668,6067,1218,5734,2050,622,486,1666,758,4744,624,1921,799,1994,6664
2026-08-09 18:51,632,1967,,283,,,2030,641,,624,378,553,1960,591,,3667,2622,904,,3887,,507,1148,3415,704,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5169,4821,1891,641,668,6067,1218,5734,2050,622,486,1666,758,4744,624,1921,799,1994,6664
2026-08-09 18:56,632,1967,,283,,,2030,641,1190,624,378,553,1960,591,,3667,2622,904,,3887,1495,507,1148,3415,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5169,4821,1891,641,668,6067,1218,5734,2010,622,486,1666,758,4744,624,1921,799,1994,6664
2026-08-09 19:01,632,1967,,283,545,,1995,641,1190,,383,553,1960,591,,3667,2622,904,,3887,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5169,,1891,641,648,6067,1218,5734,2010,622,486,1696,758,4744,624,1921,799,1994,6664
2026-08-09 19:06,632,1967,,283,545,,1995,641,1190,644,383,553,1960,591,,3667,2622,904,,3887,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5169,,1891,641,648,6067,1218,5734,2010,622,486,1696,758,4744,624,1921,799,1994,6664
2026-08-09 19:11,632,1967,,283,,,1995,641,1190,644,383,538,1960,591,,3667,2622,904,,3887,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5169,,1891,641,,6067,1218,5734,2010,622,486,1696,758,4744,624,1921,799,1994,6664
2026-08-09 19:16,632,1967,,283,,,2030,641,1235,644,383,538,1920,591,,3667,2622,904,4963,3887,1495,507,1213,3415,674,,,579,571,1911,,585,657,,1893,1988,4865,583,2024,5074,,1891,641,648,6067,1218,,2010,622,486,1696,758,4744,624,1881,799,1994,6664
2026-08-09 19:21,632,1967,,283,545,,1995,641,1235,644,383,,1920,591,,3667,2622,904,4963,3887,1495,507,1213,3555,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5074,,1891,641,648,6067,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6519
2026-08-09 19:26,632,1967,,283,545,,1995,641,1235,664,383,553,1920,591,,3667,2622,904,4963,3887,1495,507,1213,3555,674,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5074,,1891,641,648,6067,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6519
2026-08-09 19:31,632,1967,,283,,,1995,641,1235,624,383,553,1920,591,,3667,2537,904,,3887,1495,507,1213,3555,,,,579,571,1911,,585,,,1893,1988,4795,583,2024,5074,,1891,641,,5967,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6664
2026-08-09 19:36,632,1967,,283,,,1995,641,1280,624,383,553,1920,591,,3667,2537,904,,3887,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,1988,4795,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6664
2026-08-09 19:41,632,1967,,283,545,,2030,641,1280,624,383,553,1960,591,,3667,2622,904,,3887,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,1988,4795,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6664
2026-08-09 19:46,632,1967,,283,545,,2030,641,1235,624,383,553,1960,591,,3667,2622,904,,3887,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,1988,4795,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6664
2026-08-09 19:51,632,,,283,545,,2030,641,1235,624,383,553,1960,591,,3667,2622,904,,,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,1988,4865,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,,624,1881,,1994,6664
2026-08-09 19:56,632,1967,,283,,,2030,641,1235,644,383,553,1960,591,,3667,2622,904,,,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,2023,4865,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,769,1994,6664
2026-08-09 20:01,632,1967,,283,,,2030,641,1235,644,383,553,1960,591,,3667,2622,904,,,1495,507,1213,3555,704,,,579,571,1911,,585,,,1893,2023,4865,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,769,1994,6664
2026-08-09 20:06,632,1967,,283,545,,2030,641,1235,624,383,553,1960,591,,3667,2622,869,4963,,1495,507,1278,3555,704,,,579,571,1911,,585,,,1893,2023,4865,583,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1881,799,1994,6664
2026-08-09 20:11,632,1967,,283,545,,1995,641,1235,,383,553,1960,591,,3667,2707,904,,,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,2023,4865,,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,799,1994,6664
2026-08-09 20:16,632,1967,,283,545,,1995,641,1280,644,383,553,1960,591,,3667,2707,904,,,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,799,1994,6664
2026-08-09 20:21,632,1967,,283,,,1995,641,1280,644,383,553,1960,591,,3667,2707,904,,,1495,507,1213,3415,674,,,579,571,1911,,585,,,1893,,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,,1994,6664
2026-08-09 20:26,632,1967,,283,,,2030,641,1235,644,383,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,704,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,799,1994,6519
2026-08-09 20:31,632,1967,,283,545,,2030,641,1280,644,383,,1960,591,,3667,2707,904,,,1495,507,1278,3555,704,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,,799,1994,6519
2026-08-09 20:36,632,1967,,283,545,,2030,641,1280,644,383,538,1960,591,,3667,2707,904,,,1495,507,1278,3555,734,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,799,1994,6519
2026-08-09 20:41,632,1967,,283,545,,2030,641,1280,644,383,538,1960,591,,3667,2707,904,,,1495,507,1278,3555,734,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2010,622,486,1696,758,4679,624,1921,799,1994,6519
2026-08-09 20:46,632,1967,,283,,,2030,641,1190,644,383,553,1960,591,,3667,2707,904,4963,,1495,507,1278,3555,674,,,579,571,1911,,585,,,1893,2023,4865,598,2024,5074,,1891,641,648,5967,1218,,2050,622,486,1696,758,4679,624,1921,799,1994,6519
2026-08-09 20:51,632,1967,,283,545,,2030,641,1190,644,388,553,1960,591,,3667,2707,904,,,1495,507,1278,3555,644,,,579,571,1911,,585,,,1893,2023,4865,598,2069,5074,,1891,641,648,5967,1218,,,622,486,1696,758,4679,624,1921,799,1994,6664
